text,kind_effect,task,object,physical_effect,id
"O/a ""Concentrar"" é um/uma Efeito, que no/na Sólido causa Sedimentação.",Efeito,Concentrar,Sólido,Sedimentação,22edd367-b7f9-4f61-a81b-4db7368e7096
"O/a ""Concentrar"" é um/uma Efeito, que no/na Sólido dividido causa Sedimentação.",Efeito,Concentrar,Sólido dividido,Sedimentação,fd7719e5-adc5-46b7-9586-253c17b3fa07
"O/a ""Depositar"" é um/uma Efeito, que no/na Sólido causa Sedimentação.",Efeito,Depositar,Sólido,Sedimentação,93c1497b-7968-4cdd-93ca-6284f9c82f69
"O/a ""Depositar"" é um/uma Efeito, que no/na Sólido dividido causa Sedimentação.",Efeito,Depositar,Sólido dividido,Sedimentação,b7de75ba-6610-4c2f-a030-5f440a8dff3e
"O/a ""Detectar"" é um/uma Efeito, que no/na Sólido causa Sedimentação.",Efeito,Detectar,Sólido,Sedimentação,aa947a55-3a24-4d38-aa0f-8eb5ed94e021
"O/a ""Detectar"" é um/uma Efeito, que no/na Sólido dividido causa Sedimentação.",Efeito,Detectar,Sólido dividido,Sedimentação,cbca8e7f-325b-4e05-8afc-c10240aa16aa
"O/a ""Extrair"" é um/uma Efeito, que no/na Líquido causa Sedimentação.",Efeito,Extrair,Líquido,Sedimentação,428cabc3-cf33-4e7a-82af-94b997421aed
"O/a ""Extrair"" é um/uma Efeito, que no/na Sólido causa Sedimentação.",Efeito,Extrair,Sólido,Sedimentação,5b158886-38b1-447c-8c2b-61e29f940dce
"O/a ""Juntar"" é um/uma Efeito, que no/na Sólido causa Sedimentação.",Efeito,Juntar,Sólido,Sedimentação,e40d227a-01dd-48c3-9ca1-2c3ed6deb33e
"O/a ""Juntar"" é um/uma Efeito, que no/na Sólido dividido causa Sedimentação.",Efeito,Juntar,Sólido dividido,Sedimentação,ec6d4482-625f-4451-869a-46caa9308566
"O/a ""Limpar"" é um/uma Efeito, que no/na Gás causa Sedimentação.",Efeito,Limpar,Gás,Sedimentação,0e0e2199-dc72-4f17-84b1-a34d0c0b6f90
"O/a ""Limpar"" é um/uma Efeito, que no/na Líquido causa Sedimentação.",Efeito,Limpar,Líquido,Sedimentação,f1572bff-1d43-468a-8205-c401d98b536b
"O/a ""Mover"" é um/uma Efeito, que no/na Sólido causa Sedimentação.",Efeito,Mover,Sólido,Sedimentação,baa56c62-bac8-4ec4-8547-a59a35e0ae79
"O/a ""Mover"" é um/uma Efeito, que no/na Sólido dividido causa Sedimentação.",Efeito,Mover,Sólido dividido,Sedimentação,453af1b3-e820-4056-b0d1-42c8db515dfc
"O/a ""Orientar"" é um/uma Efeito, que no/na Sólido dividido causa Sedimentação.",Efeito,Orientar,Sólido dividido,Sedimentação,1d764a11-6df0-4a9d-b423-08ad5b8d995a
"O/a ""Proteger"" é um/uma Efeito, que no/na Sólido dividido causa Sedimentação.",Efeito,Proteger,Sólido dividido,Sedimentação,e57ecce1-3b89-4fe6-8533-773fda122321
"O/a ""Remover"" é um/uma Efeito, que no/na Sólido dividido causa Sedimentação.",Efeito,Remover,Sólido dividido,Sedimentação,8d1cbcfc-2e1c-4d2b-8f4a-4eb2ad1263ce
"O/a ""Segurar"" é um/uma Efeito, que no/na Sólido dividido causa Sedimentação.",Efeito,Segurar,Sólido dividido,Sedimentação,67c9d7bf-d880-44ec-a334-735cd1bca200
"O/a ""Separar"" é um/uma Efeito, que no/na Líquido causa Sedimentação.",Efeito,Separar,Líquido,Sedimentação,1617309c-9a2e-4ba5-8e70-995b70b55fce
"O/a ""Separar"" é um/uma Efeito, que no/na Sólido causa Sedimentação.",Efeito,Separar,Sólido,Sedimentação,999f59fa-401a-4bd8-bf23-2818b396a2e8
"O/a ""Separar"" é um/uma Efeito, que no/na Sólido dividido causa Sedimentação.",Efeito,Separar,Sólido dividido,Sedimentação,0e0d8f36-355b-4f38-819a-475494d4d9da
"O/a ""Esfriar"" é um/uma Aplicação, que no/na Sólido causa Segmentação.",Aplicação,Esfriar,Sólido,Segmentação,4d8b2444-7dc7-4d45-a439-451cb1a50717
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Sólido dividido causa segmentação.",Aplicação,Comprimir,Sólido dividido,segmentação,4b87e938-6d7e-476e-9775-abf283a47e66
"O/a ""Concentrar"" é um/uma Aplicação, que no/na Sólido dividido causa segmentação.",Aplicação,Concentrar,Sólido dividido,segmentação,0b06f704-af1f-4e46-a334-a7f401043c62
"O/a ""Desmembrar"" é um/uma Aplicação, que no/na Sólido causa segmentação.",Aplicação,Desmembrar,Sólido,segmentação,0f252e31-00fb-473e-bc49-74d9327d7ba7
"O/a ""Desmembrar"" é um/uma Aplicação, que no/na Sólido dividido causa segmentação.",Aplicação,Desmembrar,Sólido dividido,segmentação,a46c8452-fbcf-4de4-8cf0-3a4611e3c175
"O/a ""Diluir"" é um/uma Aplicação, que no/na Sólido causa segmentação.",Aplicação,Diluir,Sólido,segmentação,7f8b2b14-ccda-4332-bae1-f8356fcb6455
"O/a ""Expandir"" é um/uma Aplicação, que no/na Sólido dividido causa segmentação.",Aplicação,Expandir,Sólido dividido,segmentação,92f2da25-4ec1-44ed-be7e-671bb8334006
"O/a ""Misturar"" é um/uma Aplicação, que no/na Sólido causa segmentação.",Aplicação,Misturar,Sólido,segmentação,d0bb9796-c3a1-4896-a864-ae22a71ecc7b
"O/a ""Produzir"" é um/uma Aplicação, que no/na Sólido dividido causa segmentação.",Aplicação,Produzir,Sólido dividido,segmentação,94cbb95e-9f77-4c70-82a8-509f4da48f66
"O/a ""Separar"" é um/uma Aplicação, que no/na Sólido causa segmentação.",Aplicação,Separar,Sólido,segmentação,714647d6-ac37-4b0b-b278-8648017417fc
"O/a ""Separar"" é um/uma Aplicação, que no/na Sólido dividido causa segmentação.",Aplicação,Separar,Sólido dividido,segmentação,2b3da1f9-b6cc-4f3a-ab13-44606f24763e
"O/a ""Aquecer"" é um/uma Efeito, que no/na Gás causa Segundo som.",Efeito,Aquecer,Gás,Segundo som,1de0bc81-dfbe-457d-8e75-c8736bdab195
"O/a ""Aquecer"" é um/uma Efeito, que no/na Líquido causa Segundo som.",Efeito,Aquecer,Líquido,Segundo som,45b589a5-9844-4f62-8cbe-35212d0c08e9
"O/a ""Aquecer"" é um/uma Efeito, que no/na Sólido causa Segundo som.",Efeito,Aquecer,Sólido,Segundo som,fce0dc43-49a0-4a80-8f26-07f026e6e279
"O/a ""Aquecer"" é um/uma Efeito, que no/na Sólido dividido causa Segundo som.",Efeito,Aquecer,Sólido dividido,Segundo som,a7e3ab7b-ffff-4062-a2af-236b79a38aa6
"O/a ""Esfriar"" é um/uma Efeito, que no/na Gás causa Segundo som.",Efeito,Esfriar,Gás,Segundo som,9f0ff54f-3385-4a84-a526-3e8acac41966
"O/a ""Esfriar"" é um/uma Efeito, que no/na Líquido causa Segundo som.",Efeito,Esfriar,Líquido,Segundo som,2075ed08-efcb-46a8-8855-afa6cdddb03e
"O/a ""Esfriar"" é um/uma Efeito, que no/na Sólido causa Segundo som.",Efeito,Esfriar,Sólido,Segundo som,c144ee86-00a7-4e6b-bfe8-eaafb7262730
"O/a ""Esfriar"" é um/uma Efeito, que no/na Sólido dividido causa Segundo som.",Efeito,Esfriar,Sólido dividido,Segundo som,6c5ebe43-972c-4b60-a4eb-06a0e7e3fb76
"O/a ""Depositar"" é um/uma Efeito, que no/na Sólido dividido causa Separação de fluxo.",Efeito,Depositar,Sólido dividido,Separação de fluxo,137d14ef-9419-41fc-a30d-8afae5a3acae
"O/a ""Detectar"" é um/uma Efeito, que no/na Gás causa Separação de fluxo.",Efeito,Detectar,Gás,Separação de fluxo,612bd141-24c5-4105-9d98-2d54f04e9794
"O/a ""Detectar"" é um/uma Efeito, que no/na Líquido causa Separação de fluxo.",Efeito,Detectar,Líquido,Separação de fluxo,8b4f06d8-f796-4608-9689-f55e41177f26
"O/a ""Detectar"" é um/uma Efeito, que no/na Sólido causa Separação de fluxo.",Efeito,Detectar,Sólido,Separação de fluxo,85c43709-01d8-400b-b7e1-65330309e367
"O/a ""Detectar"" é um/uma Efeito, que no/na Sólido dividido causa Separação de fluxo.",Efeito,Detectar,Sólido dividido,Separação de fluxo,fdd9c390-d254-4929-bcaf-f2957ac14e2b
"O/a ""Dobrar"" é um/uma Efeito, que no/na Gás causa Separação de fluxo.",Efeito,Dobrar,Gás,Separação de fluxo,ae52ff70-69c4-4807-89d8-94ac568c3264
"O/a ""Dobrar"" é um/uma Efeito, que no/na Líquido causa Separação de fluxo.",Efeito,Dobrar,Líquido,Separação de fluxo,fd1692c8-4ac0-4108-8644-1675f3cbc663
"O/a ""Expandir"" é um/uma Efeito, que no/na Gás causa Separação de fluxo.",Efeito,Expandir,Gás,Separação de fluxo,20512483-b1eb-472f-82e3-655c85ee2251
"O/a ""Expandir"" é um/uma Efeito, que no/na Líquido causa Separação de fluxo.",Efeito,Expandir,Líquido,Separação de fluxo,6a0c4c9c-02f2-4df8-a7dc-2a3f581a4725
"O/a ""Girar"" é um/uma Efeito, que no/na Gás causa Separação de fluxo.",Efeito,Girar,Gás,Separação de fluxo,6a95954f-ac9c-4576-ac52-a528e1abdc9d
"O/a ""Girar"" é um/uma Efeito, que no/na Líquido causa Separação de fluxo.",Efeito,Girar,Líquido,Separação de fluxo,56f27566-20d0-47d7-beb3-6e595aaf4897
"O/a ""Girar"" é um/uma Efeito, que no/na Sólido dividido causa Separação de fluxo.",Efeito,Girar,Sólido dividido,Separação de fluxo,04a4bcae-0909-4972-a27e-13cc281cfc55
"O/a ""Misturar"" é um/uma Efeito, que no/na Gás causa Separação de fluxo.",Efeito,Misturar,Gás,Separação de fluxo,63a61d0b-9752-4832-ad3b-4e6c65642cce
"O/a ""Misturar"" é um/uma Efeito, que no/na Líquido causa Separação de fluxo.",Efeito,Misturar,Líquido,Separação de fluxo,c5cdc316-968e-4666-ad16-56c220e7c87b
"O/a ""Misturar"" é um/uma Efeito, que no/na Sólido dividido causa Separação de fluxo.",Efeito,Misturar,Sólido dividido,Separação de fluxo,6e52f2d8-85a1-4dc2-9522-6819a4f61bf4
"O/a ""Mover"" é um/uma Efeito, que no/na Gás causa Separação de fluxo.",Efeito,Mover,Gás,Separação de fluxo,1481d75e-81ef-4038-8757-06b8c8627118
"O/a ""Mover"" é um/uma Efeito, que no/na Líquido causa Separação de fluxo.",Efeito,Mover,Líquido,Separação de fluxo,158f268d-dc4e-423f-81a4-e8b1c1bc9083
"O/a ""Mover"" é um/uma Efeito, que no/na Sólido dividido causa Separação de fluxo.",Efeito,Mover,Sólido dividido,Separação de fluxo,c7113053-54b1-4cc7-9853-b3a50436c365
"O/a ""Resistir"" é um/uma Efeito, que no/na Sólido causa Separação de fluxo.",Efeito,Resistir,Sólido,Separação de fluxo,ecf6be84-eb59-4385-94ac-c29a647944a4
"O/a ""Vibrar"" é um/uma Efeito, que no/na Gás causa Separação de fluxo.",Efeito,Vibrar,Gás,Separação de fluxo,2dea82c5-abb8-4c1d-83c4-202fe97d25cd
"O/a ""Vibrar"" é um/uma Efeito, que no/na Líquido causa Separação de fluxo.",Efeito,Vibrar,Líquido,Separação de fluxo,36ac2bb1-ed59-4e34-8dbd-62247718cd55
"O/a ""Vibrar"" é um/uma Efeito, que no/na Sólido causa Separação de fluxo.",Efeito,Vibrar,Sólido,Separação de fluxo,056dc47c-84b3-48d1-a6ad-283141b594e2
"O/a ""Vibrar"" é um/uma Efeito, que no/na Sólido dividido causa Separação de fluxo.",Efeito,Vibrar,Sólido dividido,Separação de fluxo,d88df050-f0a2-4c1b-915b-c1c60aa5e76c
"O/a ""Absorver"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Absorver,Sólido dividido,Separador ciclônico,589def6b-06ef-4036-bd25-6537ebbc39be
"O/a ""Acumular"" é um/uma Aplicação, que no/na Sólido causa Separador ciclônico.",Aplicação,Acumular,Sólido,Separador ciclônico,2fd945af-13c0-4870-850e-4a22b1805c30
"O/a ""Acumular"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Acumular,Sólido dividido,Separador ciclônico,368b7bc5-2f01-47bb-8e67-155e1d4aa599
"O/a ""Apertar"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Apertar,Sólido dividido,Separador ciclônico,95ad2bc4-28f8-4733-afa8-d35b18e69408
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Comprimir,Sólido dividido,Separador ciclônico,1d19390d-743e-4129-b35f-5a5dfbbf9611
"O/a ""Concentrar"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Concentrar,Sólido dividido,Separador ciclônico,a9c37ff9-8eff-4a6f-b957-a90d8b6b969c
"O/a ""Depositar"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Depositar,Sólido dividido,Separador ciclônico,f6d9c530-8cdf-4058-b0b3-6946a526b2e0
"O/a ""Extrair"" é um/uma Aplicação, que no/na Líquido causa Separador ciclônico.",Aplicação,Extrair,Líquido,Separador ciclônico,934b6d8e-c66e-4c21-9599-2238c5002ae0
"O/a ""Extrair"" é um/uma Aplicação, que no/na Sólido causa Separador ciclônico.",Aplicação,Extrair,Sólido,Separador ciclônico,eabd57bf-8f31-4a4e-8ba4-d52fd5e44869
"O/a ""Extrair"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Extrair,Sólido dividido,Separador ciclônico,b17ed261-0496-4259-a524-02042fda3204
"O/a ""Girar"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Girar,Sólido dividido,Separador ciclônico,9d3f499f-1143-451c-9702-a2b9f8fef746
"O/a ""Limpar"" é um/uma Aplicação, que no/na Gás causa Separador ciclônico.",Aplicação,Limpar,Gás,Separador ciclônico,444c673d-5bff-4245-b90e-369ae86cccf9
"O/a ""Limpar"" é um/uma Aplicação, que no/na Líquido causa Separador ciclônico.",Aplicação,Limpar,Líquido,Separador ciclônico,124164ab-2991-47e0-836d-92511d5220a8
"O/a ""Limpar"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Limpar,Sólido dividido,Separador ciclônico,9546fb98-2615-4cda-b259-69384949c0df
"O/a ""Mover"" é um/uma Aplicação, que no/na Líquido causa Separador ciclônico.",Aplicação,Mover,Líquido,Separador ciclônico,68bde21b-05ec-44fc-8178-ec2dc1b709dc
"O/a ""Mover"" é um/uma Aplicação, que no/na Sólido causa Separador ciclônico.",Aplicação,Mover,Sólido,Separador ciclônico,7723cb7f-b0f4-4651-8a30-456d5e13ba5f
"O/a ""Mover"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Mover,Sólido dividido,Separador ciclônico,73fb5f4c-55ae-41af-8ddc-889977d9b6ea
"O/a ""Purificar"" é um/uma Aplicação, que no/na Gás causa Separador ciclônico.",Aplicação,Purificar,Gás,Separador ciclônico,5e1c4e85-455a-4020-b892-a1c63f94d7b0
"O/a ""Purificar"" é um/uma Aplicação, que no/na Líquido causa Separador ciclônico.",Aplicação,Purificar,Líquido,Separador ciclônico,817ba7e4-d57e-451e-ab3b-4c4c7d5499ce
"O/a ""Purificar"" é um/uma Aplicação, que no/na Sólido causa Separador ciclônico.",Aplicação,Purificar,Sólido,Separador ciclônico,a50043eb-6640-44db-95a3-98fd15d56b6a
"O/a ""Purificar"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Purificar,Sólido dividido,Separador ciclônico,870db335-1a14-43ae-bab8-4fd19898967c
"O/a ""Remover"" é um/uma Aplicação, que no/na Líquido causa Separador ciclônico.",Aplicação,Remover,Líquido,Separador ciclônico,d4e80fb8-103d-44cc-acc1-b222f61fc6e6
"O/a ""Remover"" é um/uma Aplicação, que no/na Sólido causa Separador ciclônico.",Aplicação,Remover,Sólido,Separador ciclônico,c88a94e5-76bd-48f7-a989-2ed2a81eaab3
"O/a ""Remover"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Remover,Sólido dividido,Separador ciclônico,83abb9dc-f092-472b-a62b-de6f17b327f8
"O/a ""Separar"" é um/uma Aplicação, que no/na Líquido causa Separador ciclônico.",Aplicação,Separar,Líquido,Separador ciclônico,b60a627c-59be-422d-812b-7d797386b863
"O/a ""Separar"" é um/uma Aplicação, que no/na Sólido causa Separador ciclônico.",Aplicação,Separar,Sólido,Separador ciclônico,249bb4f6-2b46-49b7-9a4d-1e4c8c671498
"O/a ""Separar"" é um/uma Aplicação, que no/na Sólido dividido causa Separador ciclônico.",Aplicação,Separar,Sólido dividido,Separador ciclônico,28f613f6-c268-4bcb-af70-c97a0e2ac399
"O/a ""Absorver"" é um/uma Aplicação, que no/na Gás causa Sifão.",Aplicação,Absorver,Gás,Sifão,9e3f0d3c-00e1-40bd-ba0c-4c7bbdad8520
"O/a ""Absorver"" é um/uma Aplicação, que no/na Líquido causa Sifão.",Aplicação,Absorver,Líquido,Sifão,e764640d-fdcf-4b92-900d-55e4e93b7524
"O/a ""Acumular"" é um/uma Aplicação, que no/na Líquido causa Sifão.",Aplicação,Acumular,Líquido,Sifão,874c16aa-cdd0-4ebc-b681-a24df4aa8c19
"O/a ""Acumular"" é um/uma Aplicação, que no/na Sólido causa Sifão.",Aplicação,Acumular,Sólido,Sifão,23f36a83-9bf7-4a3c-bc7e-3d98e625b42b
"O/a ""Acumular"" é um/uma Aplicação, que no/na Sólido dividido causa Sifão.",Aplicação,Acumular,Sólido dividido,Sifão,a7d561db-b389-4a36-a5f6-eba230a6042e
"O/a ""Extrair"" é um/uma Aplicação, que no/na Gás causa Sifão.",Aplicação,Extrair,Gás,Sifão,6f337024-7ae5-44f0-b146-c386f4ff1901
"O/a ""Extrair"" é um/uma Aplicação, que no/na Líquido causa Sifão.",Aplicação,Extrair,Líquido,Sifão,1afdfcd5-bdb1-4fce-9489-a02f410c955e
"O/a ""Extrair"" é um/uma Aplicação, que no/na Sólido dividido causa Sifão.",Aplicação,Extrair,Sólido dividido,Sifão,f0193057-50b6-470b-a757-152f161fe92b
"O/a ""Mover"" é um/uma Aplicação, que no/na Gás causa Sifão.",Aplicação,Mover,Gás,Sifão,0d777314-1975-4930-a63d-62aecc22552a
"O/a ""Mover"" é um/uma Aplicação, que no/na Líquido causa Sifão.",Aplicação,Mover,Líquido,Sifão,07eeaec2-e99c-4aaf-981e-805d77dda112
"O/a ""Mover"" é um/uma Aplicação, que no/na Sólido dividido causa Sifão.",Aplicação,Mover,Sólido dividido,Sifão,6e5619f8-e5e3-42cf-9cb0-8819102c2a5c
"O/a ""Remover"" é um/uma Aplicação, que no/na Gás causa Sifão.",Aplicação,Remover,Gás,Sifão,d50ad2ae-0cc1-4641-a4de-4f470eb05f11
"O/a ""Remover"" é um/uma Aplicação, que no/na Líquido causa Sifão.",Aplicação,Remover,Líquido,Sifão,efed3a6f-bb0d-4abf-9f16-6ee6882190db
"O/a ""Remover"" é um/uma Aplicação, que no/na Sólido dividido causa Sifão.",Aplicação,Remover,Sólido dividido,Sifão,c4379042-9688-4ad9-a593-cfc7cd51e918
"O/a ""Separar"" é um/uma Aplicação, que no/na Gás causa Sifão.",Aplicação,Separar,Gás,Sifão,8628107f-eee7-47e2-8298-ec8afb8e19e4
"O/a ""Separar"" é um/uma Aplicação, que no/na Líquido causa Sifão.",Aplicação,Separar,Líquido,Sifão,a41c184a-e6e1-4de9-8efc-20788f6efc10
"O/a ""Acumular"" é um/uma Aplicação, que no/na Sólido dividido causa Sinterização.",Aplicação,Acumular,Sólido dividido,Sinterização,9b4d1c72-a49b-425c-8629-647a0bba6e52
"O/a ""Apertar"" é um/uma Aplicação, que no/na Sólido causa Sinterização.",Aplicação,Apertar,Sólido,Sinterização,1b0baa3e-1620-40f3-8d59-5760617d8a56
"O/a ""Apertar"" é um/uma Aplicação, que no/na Sólido dividido causa Sinterização.",Aplicação,Apertar,Sólido dividido,Sinterização,1ddad667-ca8d-4713-ba5b-cd102364fe8c
"O/a ""Concentrar"" é um/uma Aplicação, que no/na Sólido causa Sinterização.",Aplicação,Concentrar,Sólido,Sinterização,b1e029a9-ae54-436a-8066-65030f04539c
"O/a ""Depositar"" é um/uma Aplicação, que no/na Sólido causa Sinterização.",Aplicação,Depositar,Sólido,Sinterização,3c579952-49a2-4637-b944-eb411d58f89f
"O/a ""Expandir"" é um/uma Aplicação, que no/na Sólido causa Sinterização.",Aplicação,Expandir,Sólido,Sinterização,58c7cc1a-a135-48d7-b341-e8909a69abfe
"O/a ""Juntar"" é um/uma Aplicação, que no/na Sólido causa Sinterização.",Aplicação,Juntar,Sólido,Sinterização,3e5263f3-864b-4c88-91b0-455317a82a8c
"O/a ""Juntar"" é um/uma Aplicação, que no/na Sólido dividido causa Sinterização.",Aplicação,Juntar,Sólido dividido,Sinterização,097dd889-8e43-47a7-833d-8935d9be0542
"O/a ""Orientar"" é um/uma Aplicação, que no/na Sólido dividido causa Sinterização.",Aplicação,Orientar,Sólido dividido,Sinterização,7ccfa891-a720-4a1d-99b0-a8757dd84587
"O/a ""Produzir"" é um/uma Aplicação, que no/na Sólido causa Sinterização.",Aplicação,Produzir,Sólido,Sinterização,071cf868-3c39-4c15-bf2e-5b5388808981
"O/a ""Segurar"" é um/uma Aplicação, que no/na Sólido causa Sinterização.",Aplicação,Segurar,Sólido,Sinterização,3f2a67b8-9fc2-4ce7-ac94-d967ba4247cc
"O/a ""Segurar"" é um/uma Aplicação, que no/na Sólido dividido causa Sinterização.",Aplicação,Segurar,Sólido dividido,Sinterização,18c3705a-469b-45ab-a994-6b8997ac40f5
"O/a ""Apertar"" é um/uma Aplicação, que no/na Sólido dividido causa Sinterização.",Aplicação,Apertar,Sólido dividido,Sinterização,8a0f6eda-50db-4f2b-9dad-3ba9a4807dd7
"O/a ""Concentrar"" é um/uma Aplicação, que no/na Sólido dividido causa Sinterização.",Aplicação,Concentrar,Sólido dividido,Sinterização,48e1e2eb-b226-45a1-8267-405f677604ec
"O/a ""Congelar"" é um/uma Aplicação, que no/na Sólido causa Sinterização.",Aplicação,Congelar,Sólido,Sinterização,b23cb7ba-835c-4407-901f-f625215ce291
"O/a ""Expandir"" é um/uma Aplicação, que no/na Sólido causa Sinterização.",Aplicação,Expandir,Sólido,Sinterização,e985362b-a347-4b3d-9b56-ec01eaaf3b4f
"O/a ""Juntar"" é um/uma Aplicação, que no/na Sólido causa Sinterização.",Aplicação,Juntar,Sólido,Sinterização,eab84d2e-0757-4fa0-acf0-7cdef8df71dd
"O/a ""Juntar"" é um/uma Aplicação, que no/na Sólido dividido causa Sinterização.",Aplicação,Juntar,Sólido dividido,Sinterização,9539393b-2d2c-455b-98f8-c6d97aa03666
"O/a ""Segurar"" é um/uma Aplicação, que no/na Sólido causa Sinterização.",Aplicação,Segurar,Sólido,Sinterização,4edf578e-d639-471f-99a6-39fec9fcb531
