id_pedido,data_deposito,titulo,ipc,url,resumo,classifica_ipc
BR 11 2021 009594 2,17/01/2020,EMBALAGEM DE PORÇÕES PARA PRODUÇÃO DE UMA BEBIDA,B65D 85/804,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1612130&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  EMBALAGEM DE PORÇÕES PARA PRODUÇÃO DE UMA BEBIDA. A presente invenção refere-se a uma embalagem de porções (1) para produção de uma bebida, particularmente café, que compreende um recipiente (2) de material de filtro, no qual está disposto um material de extração, e um corpo de suporte (3), que está conectado com o material de filtro, sendo que o corpo de suporte (3) apresenta vários braços (7) giratórios, que podem ser girados de uma posição que fecha o recipiente (2) para uma posição que abre o recipiente (2), sendo que os braços (7) giratórios do corpo de suporte (3), na porção fechada da embalagem de porções (1) estão dispostos um sobre o outro em pelo menos dois planos. Desse modo, a embalagem de porções (1) pode ser formada de modo particularmente estável.",  B65D 85/804
BR 11 2021 009689 2,17/01/2020,"CHAPA DE AÇO ELÉTRICO NÃO ORIENTADO, ESTATOR SEGMENTADO, E MÁQUINA ELÉTRICA ROTATIVA",C21D 8/12,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1612234&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  CHAPA DE AÇO ELÉTRICO NÃO ORIENTADO, ESTATOR SEGMENTADO, E MÁQUINA ELÉTRICA ROTATIVA. A presente invenção refere-se a uma chapa de aço elétrico não orientado que tem uma composição química contendo, em termos de % em massa, não mais do que C: 0,0015 % e Si: 2,5 a 4,0 %, e tendo um tamanho médio de grão de cristal de 10 a 40 µm, e uma camada de oxidação interna tendo uma espessura de 0,5 a 3,0 µm presente em uma direção de espessura de chapa de uma superfície da mesma.",  C21D 8/12 ;  C22C 38/00 ;  C22C 38/02 ;  C22C 38/58 ;  H02K 1/18
BR 12 2022 026286 4,17/01/2020,COMPOSIÇÃO COMPREENDENDO UM COMPLEXO DE GADOLÍNIO,C07D 471/08,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1687684&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=, ,  C07D 471/08 ;  A61K 49/08 ;  A61K 49/10 ;  C07D 487/04
BR 11 2021 010032 6,17/01/2020,MÉTODO E MÁQUINA PARA PREPARAR UMA BEBIDA FERMENTADA,A47J 31/44,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1612637&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  MÉTODO E MÁQUINA PARA PREPARAR UMA BEBIDA FERMENTADA. A presente invenção refere-se a um método para preparar uma bebida fermentada, o dito método compreendendo as etapas a seguir: posicionar um cartucho de filtro (1) preenchido com um material de extração (8) em um suporte de filtro (10); aquecer água usando um dispositivo de aquecimento e transportando a água aquecida em uma entrada (20) acima do cartucho do filtro (1), a fim de molhar o material de extração (8) com água quente, em que a entrada (20) move em relação ao cartucho do papel do filtro (1) em padrões diferentes, dependendo da força de fermentação definida; a temperatura da água quente suprida é diferente, dependendo da força de fermentação definida, e/ou a taxa de fluxo do volume da água quente fornecida através da entrada (20) é diferente, dependendo da força de fermentação definida. A invenção refere-se também a uma máquina para preparar uma bebida fermentada.",  A47J 31/44 ;  A47J 31/06 ;  A47J 31/057
BR 11 2021 010042 3,17/01/2020,"EMBALAGEM DE DOSE ÚNICA, MÁQUINA E MÉTODO PARA PREPARAR BEBIDA FERMENTADA",B65D 85/804,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1612645&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  EMBALAGEM DE DOSE ÚNICA,MÁQUINA E MÉTODO PARA PREPARAR BEBIDA FERMENTADA. A presente invenção refere-se a uma embalagem de dose única (8), que compreende um material de filtro de líquido permeável, que cir-cunda uma câmara (80), na qual um material de extração é disposto. A câmara (80) é equipada com um dispositivo de fechamento móvel (84), que pode ser movido de uma posição fechada dentro de uma posição que abre a câmara (80), em que pelo menos uma marcação (11) é for-necida no dispositivo de fechamento móvel (84), a fim de identificar a embalagem de dose única (8). A invenção adicionalmente se refere à uma máquina (1) e um método para preparar uma bebida fermentada.",  B65D 85/804
BR 11 2021 014112 0,17/01/2020,"USOS DE COMPOSTO PRÓ-FÁRMACO DE DON PARA TRATAR CÂNCER, BEM COMO COMPOSTO E COMPOSIÇÃO FARMACÊUTICA COMPREENDENDO O MESMO",A61K 31/195,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1619338&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  USOS DE COMPOSTO PRÓ-FÁRMACO DE DON E INIBIDOR DE PONTO DE CONTROLE IMUNOLÓGICO PARA TRATAR CÂNCER, BEM COMO COMPOSTO E COMPOSIÇÃO FARMACÊUTICA COMPREENDENDO O MESMO. A presente revelação fornece métodos terapêuticos de tratamento de um câncer em um sujeito com (S)-2-((S)-2-acetamido-3-(1H-indol-3-il)propanamido)-6-diazo-5-oxohexanoato de isopropila ou (S)-2-((S)-6-acetamido-2-((3S,5S,7S)-adamantano-1-carboxamido)hexanamido)-6-diazo-5-oxohexanoato de isopropila, ou Ácido (S)-2-((S)-2-acetamido-3-(1H-indol-3-il)propanamido)-6-diazo-5-oxohexanoico ou DON e um inibidor de ponto de controle imunológico. A presente revelação também fornece esquemas de dosagem intermitente para (S)-2-((S)-2-acetamido-3-(1H-indol-3-il)propanamido)-6-diazo-5-oxohexanoato de isopropila ou (S)-2-((S)-6-acetamido-2-((3S,5S,7S)-adamantano-1-carboxamido)hexanamido)-6-diazo-5-oxohexanoato de isopropila ou Ácido (S)-2-((S)-2-acetamido-3-(1H-indol-3-il)propanamido)-6-diazo-5- oxohexanoico para o tratamento do câncer.",  A61K 31/195 ;  A61K 31/198 ;  A61K 31/223 ;  A61K 31/404 ;  A61K 31/4045 ;  A61K 39/395 ;  C07C 251/76 ;  C07C 271/22
BR 11 2022 013869 5,17/01/2020,"MÉTODO PARA PROCESSAMENTO DE COMUNICAÇÃO, DISPOSITIVO DE REDE, E, EQUIPAMENTO DE USUÁRIO",H04W 72/04,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1669033&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  MÉTODO, APARELHO E DISPOSITIVO PARA PROCESSAMENTO DE COMUNICAÇÃO, E, MÍDIA DE ARMAZENAMENTO DE COMPUTADOR. São descritos métodos e aparelhos para processamento de comunicação e uma mídia de armazenamento de computador. Um método para processamento de comunicação aplicado a um dispositivo de rede compreende: configurar pelo menos dois parâmetros de domínio de tempo e/ou pelo menos dois feixes recebidos para um equipamento de usuário (UE) para receber a mesma informação de controle de enlace descendente (DCI); e enviar a DCI para o UE por meio de um canal de controle de enlace descendente físico (PDCCH) com base nos pelo menos dois parâmetros de domínio de tempo.",  H04W 72/04
BR 11 2021 014127 8,17/01/2020,APARELHO DE BRAÇO DE SUPORTE PARA SUPORTAR INSTRUMENTO MÉDICO,A61B 17/00,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1619520&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  APARELHO DE BRAÇO DE SUPORTE PARA SUPORTAR INSTRUMENTO MÉDICO. A presente invenção se refere a um aparelho de braço de suporte para suportar um instrumento médico incluindo: um braço de suporte (1) tendo uma primeira extremidade, uma segunda extremidade, e uma câmara se estendendo a partir da primeira extremidade para a segunda extremidade, o braço de suporte definindo um eixo longitudinal (x); uma parte de suporte (2) arranjada na segunda extremidade do braço de suporte (1); uma junta esférica (3) arranjada na primeira extremidade do braço de suporte (1) e incluindo uma cabeça esférica (4) e um assento esférico (5); um componente de conexão (6) conectado com a cabeça esférica (4) e configurado para a conexão com um instrumento médico (10); e um dispositivo de travamento (30) incluindo um elemento de operação (11) e um elemento de travamento (12) arranjado de maneira móvel na câmara e operável pelo elemento de operação em uma direção em que a cabeça esférica é travada pelo elemento de travamento. O aparelho de braço de suporte permite que o instrumento médico seja ajustado de maneira flexível em posição e orientação.",  A61B 17/00
BR 11 2021 014151 0,17/01/2020,REVESTIMENTOS HIDROFÓBICOS PARA MELHORAR OS PARÂMETROS DE QUALIDADE FÍSICA DE FERTILIZANTES,C05G 1/00,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1619572&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  REVESTIMENTOS HIDROFÓBICOS PARA MELHORAR OS PARÂMETROS DE QUALIDADE FÍSICA DE FERTILIZANTES. Uma composição de fertilizante incluindo um grânulo de fertilizante de base com um revestimento hidrofóbico ou super-hidrofóbico que reduz a aglutinação do fertilizante e a formação de pó. O revestimento pode incluir um componente de rugosidade, que cria rugosidade de superfície em escala de mícrons, e um revestimento hidrofóbico. Juntos, os componentes do revestimento atuam para proteger fisicamente os grânulos de fertilizantes solúveis em água da entrada de umidade e da aglutinação, e aumentam a resistência dos grânulos à abrasão.",  C05G 1/00
BR 11 2022 013946 2,17/01/2020,MÉTODO E APARELHO PARA TRANSMISSÃO DE ENLACE ASCENDENTE,H04L 5/00,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1669139&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  MÉTODO E APARELHO PARA TRANSMISSÃO DE ENLACE ASCENDENTE. A presente divulgação refere-se a métodos e aparelhos. De acordo com algumas modalidades da divulgação, um método inclui: receber Informações de Controle de Enlace Descendente (DCI) em um primeiro Conjunto de Recursos de Controle (CORESET), em que a DCI programa um Canal Compartilhado de Enlace Ascendente Físico (PUSCH) e o primeiro CORESET é configurado com um primeiro índice de agrupamento; e transmitir o PUSCH programado pela DCI de acordo com um Sinal de Referência (RS) de referência de perda de percurso com base no primeiro índice de agrupamento.",  H04L 5/00 ;  H04W 72/04
BR 11 2021 014218 5,17/01/2020,COMPOSIÇÃO DE TRATAMENTO DE LÍQUIDO RESIDUAL E MÉTODO DE TRATAMENTO DE LÍQUIDO RESIDUAL,B01D 21/01,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1619654&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  COMPOSIÇÃO DE TRATAMENTO DE LÍQUIDO RESIDUAL E MÉTODO DE TRATAMENTO DE LÍQUIDO RESIDUAL. Um aspecto da presente invenção se refere a uma composição de tratamento de líquido residual para tratar um líquido residual contendo um fluido corporal para separar o líquido residual em um sobrenadante e um agregado em um recipiente. A composição de tratamento de líquido residual compreende: um floculante sólido tendo pelo menos um grupo selecionado do grupo que consiste em um grupo OH, um grupo NH e um grupo FH; e um composto sólido tendo pelo menos um grupo selecionado do grupo que consiste em um grupo OH, um grupo NH e um grupo FH.",  B01D 21/01 ;  A61G 12/00
BR 11 2021 012289 3,17/01/2020,"EXTREMIDADE DE LATA DE METAL DE FÁCIL ABERTURA, E, MÉTODO PARA FABRICAR UMA EXTREMIDADE DE LATA",B65D 17/28,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1616192&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  EXTREMIDADE DE LATA DE METAL DE FÁCIL ABERTURA, E, MÉTODO PARA FABRICAR UMA EXTREMIDADE DE LATA. É proposta uma extremidade de lata de metal de fácil abertura adaptada para fechar um corpo de lata de metal. A extremidade de lata tem uma estria que define um painel e uma aba removíveis localizados em uma região da borda do painel para aplicar uma força ao painel para permitir que o painel seja removido da direção do rompimento. O painel tem pelo menos uma nervura em relevo e/ou gravada que se estende substancialmente na dita direção do rompimento a partir de um local ou locais próximos à dita aba para um local ou locais próximos a uma extremidade do painel oposta à dita região da borda. A(s) nervura(s) têm uma profundidade ou altura de pelo menos 0,6 mm em relação às regiões circundantes do painel ao longo de pelo menos uma parte da extensão da nervura.",  B65D 17/28
BR 11 2022 014022 3,17/01/2020,COMPOSIÇÕES DE COPOLÍMERO DE POLIETILENO E ARTIGOS COM PROPRIEDADES DE BARREIRA,B32B 1/00,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1669214&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,  COMPOSIÇÕES DE COPOLÍMERO DE POLIETILENO E ARTIGOS COM PROPRIEDADES DE BARREIRA. A presente invenção refere-se a um processo de polimerização em solução em reator duplo que fornece composições de polietileno de alta densidade contendo um primeiro copolímero de etileno e um segundo copolímero de etileno. As composições de polietileno podem ser usadas na fabricação de tampas moldadas por injeção ou filme fundido com boas propriedades de barreira.,  B32B 1/00 ;  B32B 15/02 ;  B32B 19/00 ;  B65D 39/00 ;  B65D 85/00 ;  C08F 210/00 ;  C08L 23/08 ;  H01M 2/00 ;  H01M 2/16
BR 11 2022 005276 6,17/01/2020,MICROCÁPSULAS DE POLIUREIA E SISTEMAS TENSOATIVOS LÍQUIDOS CONTENDO AS MESMAS,B01J 13/14,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1650680&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  A presente invenção refere-se a microcápsulas de poliureia obteníveis ou obtidas através da reação de di- e/ou poliisocianatos e carbonato de guanidina na presença de agentes de proteção de biopolímero coloidais quimicamente modificados. As cápsulas podem ser carregadas, por exemplo, com fragrâncias e mostram alta resistência contra aglomeração em produtos líquidos à base de tensoativo aniônico.",  B01J 13/14 ;  B01J 13/16 ;  C11D 3/50
BR 11 2021 012915 4,17/01/2020,"MÉTODO PARA CALIBRAR UM SISTEMA DE ANTENA, E, SISTEMA DE ANTENA",H01Q 3/26,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1617288&SearchParameter=01/01/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  MÉTODO PARA CALIBRAR UM SISTEMA DE ANTENA, E, SISTEMA DE ANTENA. Um sistema de antena que tem uma matriz de antena que inclui pelo menos uma primeira e uma segunda antenas de matriz faseada, e um método para calibrar a matriz de antena em campo. Antes e depois de um período de transferência, a comunicação com os respectivos primeiro e segundo satélites externos ou outros sistemas de comunicação é executada com o uso tanto da primeira como da segunda antenas. Um primeiro feixe é formado antes do período de transferência. Durante uma primeira porção do período de transferência: um segundo feixe é formado para a comunicação com o primeiro satélite com o uso da primeira antena; a segunda antena é desativada para comunicação externa; e a segunda antena é calibrada. Durante uma segunda porção do período de transferência, a segunda antena é reativada para uma comunicação por transferência com o segundo satélite pela formação de um terceiro feixe com o uso da segunda antena, enquanto a primeira antena mantém sua comunicação com o primeiro satélite através do segundo feixe.",  H01Q 3/26 ;  H04B 7/022 ;  H04B 7/0404 ;  H04B 7/0408
